workerId,ITEM_ID,ITEM_FUNCTION,ITEM_SUBGROUP,case,class,verb,comment,ANSWER,ANSWER_POSITION,OPTION_0_ITEM,OPTION_1_ITEM,OPTION_0_KEY_CONDITION,OPTION_1_KEY_CONDITION,date_time_begin,date_time_end,rt,trial_index
436,t10,test,,dat,EO,behagen,test,SubjObj,above,"David hat gehört, dass eine Aufgabe einem Kletterer behagt hat.","David hat gehört, dass einem Kletterer eine Aufgabe behagt hat.",SubjObj,ObjSubj,17:28:20,17:28:45,24631,9
436,f08,attention,unrelated,,,,weather_es,accept,above,"Marek hat erzählt, dass es in Österreich geschneit hat.","Marek hat erzählt, dass in Österreich geschneit hat.",accept,*,17:28:45,17:28:51,5983,10
436,t14,test,,dat,EO,missfallen,test,ObjSubj,below,"Sarah hat gehört, dass eine Aussage einem General missfallen hat.","Sarah hat gehört, dass einem General eine Aussage missfallen hat.",SubjObj,ObjSubj,17:28:51,17:29:34,43639,11
436,f65,filler,unrelated,,,,def,accept,above,"Julia hat gesagt, dass dem Kind ein Spielzeug gegeben wurde.","Julia hat gesagt, dass ein Spielzeug dem Kind gegeben wurde.",accept,?,17:29:34,17:29:41,6800,12
436,t02,test,,acc,EO,anwidern,test,ObjSubj,below,"David hat gehört, dass ein Spektakel einen Anwalt angewidert hat.","David hat gehört, dass einen Anwalt ein Spektakel angewidert hat.",SubjObj,ObjSubj,17:29:41,17:29:50,8991,13
436,f46,filler,related,,,,refl_ES,accept,above,"Anna hat erzählt, dass sich eine Geschäftspartnerin über die hiesigen Gepflogenheiten gewundert hat.","Anna hat erzählt, dass eine Geschäftspartnerin über die hiesigen Gepflogenheiten sich gewundert hat.",accept,?,17:29:50,17:30:09,19040,14
436,f53,filler,related,,,,BenO_acc,ObjSubj,above,"Nele hat berichtet, dass ein Zufall einen Mann gerettet hat.","Nele hat berichtet, dass einen Mann ein Zufall gerettet hat.",SubjObj,ObjSubj,17:30:09,17:31:09,60318,15
436,f44,filler,related,,,,Unacc_dat,ObjSubj,below,"Leon hat berichtet, dass ein Tank einem Nachbarn übergelaufen ist.","Leon hat berichtet, dass einem Nachbarn ein Tank übergelaufen ist.",SubjObj,ObjSubj,17:31:09,17:31:15,6048,16
436,f02,attention,related,,,,EO_perf_aux,accept,above,"Eva hat gehört, dass dieser Kommentar einer Mitspielerin zugesetzt hat.","Eva hat gehört, dass dieser Kommentar einer Mitspielerin zugesetzt ist.",accept,*,17:31:15,17:31:21,5703,17
436,f10,attention,unrelated,,,,weather_es,accept,above,"Maurice hat gesagt, dass es in Paderborn gestern gestürmt hat.","Maurice hat gesagt, dass in Paderborn gestern gestürmt hat.",accept,*,17:31:21,17:31:27,5454,18
436,f42,filler,related,,,,Unacc_dat,ObjSubj,above,"Sarah hat gehört, dass eine Zutat einem Bäcker ausgegangen ist.","Sarah hat gehört, dass einem Bäcker eine Zutat ausgegangen ist.",SubjObj,ObjSubj,17:31:27,17:31:33,5944,19
436,t16,test,,dat,EO,widerstreben,test,SubjObj,below,"Anna hat gesagt, dass ein Ritual einem Priester widerstrebt hat.","Anna hat gesagt, dass einem Priester ein Ritual widerstrebt hat.",SubjObj,ObjSubj,17:31:33,17:32:44,71463,20
436,f09,attention,unrelated,,,,weather_es,accept,below,"Anna hat gehört, dass es in der Atacama-Wüste geregnet hat.","Anna hat gehört, dass in der Atacama-Wüste geregnet hat.",accept,*,17:32:44,17:32:49,4776,21
436,f43,filler,related,,,,Unacc_dat,ObjSubj,below,"Anna hat gesagt, dass ein Joghurt einem Mitbewohner verschimmelt ist.","Anna hat gesagt, dass einem Mitbewohner ein Joghurt verschimmelt ist.",SubjObj,ObjSubj,17:32:49,17:33:01,12392,22
436,t12,test,,dat,EO,gefallen,test,ObjSubj,below,"Ali hat gesagt, dass ein Selbstporträt einem Maler gefallen hat.","Ali hat gesagt, dass einem Maler ein Selbstporträt gefallen hat.",SubjObj,ObjSubj,17:33:01,17:33:19,17614,23
436,f03,attention,related,,,,EO_perf_aux,accept,above,"Ali hat mitbekommen, dass die Verletzung einen Mitspieler schockiert hat.","Ali hat mitbekommen, dass die Verletzung einen Mitspieler schockiert ist.",accept,*,17:33:19,17:33:47,28151,24
436,f50,filler,related,,,,BenO_acc,SubjObj,below,"Sarah hat gehört, dass ein Fehler einen Turner begünstigt hat.","Sarah hat gehört, dass einen Turner ein Fehler begünstigt hat.",SubjObj,ObjSubj,17:33:47,17:34:37,50272,25
436,f60,filler,unrelated,,,,pers_pron,accept_SO,below,"Kira hat gehört, dass sie es ihm endlich zugeschickt haben.","Kira hat gehört, dass es sie ihm endlich zugeschickt haben.",accept_SO,*_OS,17:34:37,17:34:46,8830,26
436,t06,test,,acc,EO,ängstigen,test,SubjObj,above,"Sarah hat gehört, dass eine Livesendung einen Zuschauer geängstigt hat.","Sarah hat gehört, dass einen Zuschauer eine Livesendung geängstigt hat.",SubjObj,ObjSubj,17:34:46,17:34:57,10664,27
436,f01,attention,related,,,,EO_perf_aux,accept,above,"Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt hat.","Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt ist.",accept,*,17:34:57,17:35:52,54783,28
436,t11,test,,dat,EO,einleuchten,test,SubjObj,below,"Leon hat berichtet, dass ein Vorgehen einem Nachbarn eingeleuchtet hat.","Leon hat berichtet, dass einem Nachbarn ein Vorgehen eingeleuchtet hat.",SubjObj,ObjSubj,17:35:52,17:36:03,11111,29
436,f64,filler,unrelated,,,,def,accept,below,"Leon hat erzählt, dass dem Hausmeister eine Torte geschenkt wurde.","Leon hat erzählt, dass eine Torte dem Hausmeister geschenkt wurde.",accept,?,17:36:03,17:36:16,13414,30
436,f11,control,related,,,,EO_prep,accept,below,"Nele hat berichtet, dass sich die Chefin über das Geschenk gefreut hat.","Nele hat berichtet, dass sich die Chefin um das Geschenk gefreut hat.",accept,*,17:36:16,17:36:24,8391,31
436,f57,filler,unrelated,,,,pers_pron,accept_SO,above,"David hat erzählt, dass er es gehört hat.","David hat erzählt, dass es er gehört hat.",accept_SO,*_OS,17:36:24,17:36:30,5960,32
436,f56,filler,unrelated,,,,weather_es,accept,above,"Nadja hat gesagt, dass es gestern gehagelt hat.","Nadja hat gesagt, dass gestern gehagelt hat.",accept,*,17:36:30,17:37:00,29919,33
436,t04,test,,acc,EO,verblüffen,test,SubjObj,above,"Marek hat berichtet, dass ein Resultat einen Forscher verblüfft hat.","Marek hat berichtet, dass einen Forscher ein Resultat verblüfft hat.",SubjObj,ObjSubj,17:37:00,17:37:07,6287,34
436,f06,attention,unrelated,,,,article_count,accept,above,"Maurice hat gesagt, dass der Mond aufgegangen ist.","Maurice hat gesagt, dass Mond aufgegangen ist.",accept,*,17:37:07,17:37:13,6359,35
436,f21,control,unrelated,,,,v2,accept,below,"Maryam hat erzählt, dass sie einem Bedürftigen Geld zukommen lässt.","Maryam hat erzählt, dass sie lässt einem Bedürftigen Geld zukommen.",accept,*,17:37:13,17:37:46,32599,36
436,f37,filler,related,,,,BenO_dat,ObjSubj,below,"Julia hat erzählt, dass ein Medikament einem Patienten geholfen hat.","Julia hat erzählt, dass einem Patienten ein Medikament geholfen hat.",SubjObj,ObjSubj,17:37:46,17:38:17,31479,37
436,f16,control,related,,,,EO_art,accept,above,"Kira hat gehört, dass die Route eine Bergsteigerin frustriert hat.","Kira hat gehört, dass die Route einem Bergsteigerin frustriert hat.",accept,*,17:38:17,17:38:23,5904,38
436,f51,filler,related,,,,BenO_dat,SubjObj,above,"Selma hat erzählt, dass eine Haftstrafe einem Erpresser gedroht hat.","Selma hat erzählt, dass einem Erpresser eine Haftstrafe gedroht hat.",SubjObj,ObjSubj,17:38:23,17:38:35,11966,39
436,f25,control,unrelated,,,,pers_pron,accept,above,"Simon hat gehört, dass sie ihm etwas zugerufen hat.","Simon hat gehört, dass ihm sie etwas zugerufen hat.",accept,*,17:38:35,17:38:44,8792,40
436,f61,filler,unrelated,,,,pers_pron,accept_SO,above,"Selma hat gesehen, dass er es in den Briefkasten geworfen hat.","Selma hat gesehen, dass es er in den Briefkasten geworfen hat.",accept_SO,*_OS,17:38:44,17:39:08,24359,41
436,t05,test,,acc,EO,bezaubern,test,SubjObj,below,"Eva hat erzählt, dass ein Holzspielzeug einen Jungen bezaubert hat.","Eva hat erzählt, dass einen Jungen ein Holzspielzeug bezaubert hat.",SubjObj,ObjSubj,17:39:08,17:39:12,4318,42
436,f58,filler,unrelated,,,,pers_pron,accept_SO,below,"Jonas hat erzählt, dass er es vorbereitet hat.","Jonas hat erzählt, dass es er vorbereitet hat.",accept_SO,*_OS,17:39:12,17:39:18,5327,43
436,f23,control,unrelated,,,,v2,accept,below,"Kira hat gemeint, dass ein Mitschüler gestern geschlafen hat.","Kira hat gemeint, dass ein Mitschüler hat gestern geschlafen.",accept,*,17:39:18,17:39:31,13287,44
436,f63,filler,unrelated,,,,def,accept,below,"Anna hat gehört, dass dem Mann ein Bild gezeigt wurde.","Anna hat gehört, dass ein Bild dem Mann gezeigt wurde.",accept,?,17:39:31,17:39:35,4087,45
436,f15,control,related,,,,EO_art,accept,below,"Maryam hat gesagt, dass der Mantel die Kollegin begeistert hat.","Maryam hat gesagt, dass der Mantel den Kollegin begeistert hat.",accept,*,17:39:35,17:40:05,30032,46
436,f48,filler,related,,,,refl_ES,accept,below,"David hat mitbekommen, dass sich der Betreuer wieder erschreckt hat.","David hat mitbekommen, dass der Betreuer wieder sich erschreckt hat.",accept,?,17:40:05,17:40:33,27375,47
436,f14,control,related,,,,EO_cong,accept,below,"Marek hat gehört, dass ein Kompliment einen Mitspieler erheitert hat.","Marek hat gehört, dass ein Kompliment einen Mitspieler erheitert haben.",accept,*,17:40:33,17:40:37,4359,48
436,f04,attention,related,,,,EO_perf_aux,accept,above,"Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan hat.","Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan ist.",accept,*,17:40:37,17:40:42,5110,49
436,f22,control,unrelated,,,,v2,accept,above,"Maurice hat behauptet, dass er einem Schauspieler ähnelt.","Maurice hat behauptet, dass er ähnelt einem Schauspieler.",accept,*,17:40:42,17:40:46,3952,50
436,f62,filler,related,,,,BenO_dat,SubjObj,below,"Sarah hat gehört, dass eine App einem Nutzer assistiert hat.","Sarah hat gehört, dass einem Nutzer eine App assistiert hat.",SubjObj,ObjSubj,17:40:46,17:41:25,38696,51
436,t01,test,,acc,EO,interessieren,test,SubjObj,above,"Jonas hat erzählt, dass ein Piratenfilm einen Besucher interessiert hat.","Jonas hat erzählt, dass einen Besucher ein Piratenfilm interessiert hat.",SubjObj,ObjSubj,17:41:25,17:41:48,22992,52
436,f47,filler,related,,,,refl_ES,accept,above,"Thorsten hat berichtet, dass sich die Kinder für französischen Rap interessieren.","Thorsten hat berichtet, dass die Kinder für französischen Rap sich interessieren.",accept,?,17:41:48,17:41:54,6119,53
436,f26,control,unrelated,,,,pers_pron,accept,above,"Eva hat erzählt, dass sie ihn gestern getroffen hat.","Eva hat erzählt, dass ihn sie gestern getroffen hat.",accept,*,17:41:54,17:42:02,8223,54
436,f52,filler,related,,,,BenO_dat,SubjObj,below,"Julia hat erzählt, dass eine Niederlage einem Politiker angehaftet hat.","Julia hat erzählt, dass einem Politiker eine Niederlage angehaftet hat.",SubjObj,ObjSubj,17:42:02,17:42:16,13871,55
436,f19,control,unrelated,,,,article_count,accept,above,"Nora hat gehört, dass sich ihr Chef in eine Beraterin verliebt hat.","Nora hat gehört, dass sich ihr Chef in Beraterin verliebt hat.",accept,*,17:42:16,17:42:46,30256,56
436,f55,filler,related,,,,BenO_dat,SubjObj,above,"Nele hat berichtet, dass ein Denkmal einem Staatsmann gegolten hat.","Nele hat berichtet, dass einem Staatsmann ein Denkmal gegolten hat.",SubjObj,ObjSubj,17:42:46,17:43:52,65511,57
436,f12,control,related,,,,EO_prep,accept,above,"David hat erzählt, dass sich der Trainer über sein Missgeschick amüsiert hat.","David hat erzählt, dass sich der Trainer um sein Missgeschick amüsiert hat.",accept,*,17:43:52,17:43:59,7439,58
436,f07,attention,unrelated,,,,article_count,accept,below,"Julia hat angedeutet, dass ihr Chef einen älteren Herrn übers Ohr gehauen hat.","Julia hat angedeutet, dass ihr Chef älteren Herrn übers Ohr gehauen hat.",accept,*,17:43:59,17:44:03,4183,59
436,t08,test,,acc,EO,verärgern,test,SubjObj,below,"Anna hat gesagt, dass ein Verfahren einen Richter verärgert hat.","Anna hat gesagt, dass einen Richter ein Verfahren verärgert hat.",SubjObj,ObjSubj,17:44:03,17:44:08,4720,60
436,f36,filler,related,,,,BenO_acc,SubjObj,below,"Marek hat berichtet, dass ein Schneesturm einen Springer behindert hat.","Marek hat berichtet, dass einen Springer ein Schneesturm behindert hat.",SubjObj,ObjSubj,17:44:08,17:44:32,24054,61
436,t13,test,,dat,EO,imponieren,test,ObjSubj,below,"Selma hat erzählt, dass ein Angebot einem Kunden imponiert hat.","Selma hat erzählt, dass einem Kunden ein Angebot imponiert hat.",SubjObj,ObjSubj,17:44:32,17:44:53,20662,62
436,f49,filler,related,,,,BenO_acc,SubjObj,below,"Eva hat erzählt, dass ein Warnstreik einen Bürger eingeschränkt hat.","Eva hat erzählt, dass einen Bürger ein Warnstreik eingeschränkt hat.",SubjObj,ObjSubj,17:44:53,17:44:58,5159,63
436,f17,control,related,,,,EO_art,accept,below,"Leon hat erzählt, dass das bekannte Problem den Kanzlerkandidaten bedrückt hat.","Leon hat erzählt, dass die bekannte Problem den Kanzlerkandidaten bedrückt hat.",accept,*,17:44:58,17:45:49,50663,64
436,f45,filler,related,,,,refl_ES,accept,above,"Nadja hat gehört, dass sich ihre Mutter über das Geschenk gefreut hat.","Nadja hat gehört, dass ihre Mutter über das Geschenk sich gefreut hat.",accept,?,17:45:49,17:45:52,3984,65
436,t07,test,,acc,EO,nerven,test,SubjObj,below,"Nele hat berichtet, dass eine Karikatur einen Politiker genervt hat.","Nele hat berichtet, dass einen Politiker eine Karikatur genervt hat.",SubjObj,ObjSubj,17:45:52,17:45:57,4727,66
436,f54,filler,related,,,,BenO_acc,ObjSubj,below,"Anna hat gesagt, dass ein Sicherheitsgurt einen Autofahrer geschützt hat.","Anna hat gesagt, dass einen Autofahrer ein Sicherheitsgurt geschützt hat.",SubjObj,ObjSubj,17:45:57,17:46:04,7031,67
436,f24,control,unrelated,,,,pers_pron,accept,below,"Sarah hat erzählt, dass er ihr ein Handtuch gegeben hat.","Sarah hat erzählt, dass ihr er ein Handtuch gegeben hat.",accept,*,17:46:04,17:46:14,9439,68
436,f05,attention,related,,,,EO_perf_aux,accept,above,"Nora hat mitbekommen, dass der Fleck einen Bekannten gestört hat.","Nora hat mitbekommen, dass der Fleck einen Bekannten gestört ist.",accept,*,17:46:14,17:46:28,14711,69
436,t03,test,,acc,EO,ärgern,test,SubjObj,above,"Leon hat gesagt, dass ein Artikel einen Leser geärgert hat.","Leon hat gesagt, dass einen Leser ein Artikel geärgert hat.",SubjObj,ObjSubj,17:46:28,17:46:37,8535,70
436,f33,filler,related,,,,BenO_acc,SubjObj,above,"Jonas hat erzählt, dass ein Zwischenfall einen Beamten beeinträchtigt hat.","Jonas hat erzählt, dass einen Beamten ein Zwischenfall beeinträchtigt hat.",SubjObj,ObjSubj,17:46:37,17:47:04,27231,71
436,f13,control,related,,,,EO_cong,accept,above,"Ali hat mitbekommen, dass die Behandlung den Patienten aufgewühlt hat.","Ali hat mitbekommen, dass die Behandlung den Patienten aufgewühlt haben.",accept,*,17:47:04,17:47:18,14255,72
436,f39,filler,related,,,,BenO_dat,SubjObj,below,"Leon hat berichtet, dass eine Erkenntnis einem Bekannten genützt hat.","Leon hat berichtet, dass einem Bekannten eine Erkenntnis genützt hat.",SubjObj,ObjSubj,17:47:18,17:47:23,4631,73
436,t15,test,,dat,EO,nahegehen,test,SubjObj,below,"Nele hat berichtet, dass ein Missgeschick einem Kollegen nahegegangen ist.","Nele hat berichtet, dass einem Kollegen ein Missgeschick nahegegangen ist.",SubjObj,ObjSubj,17:47:23,17:47:30,6488,74
436,f41,filler,related,,,,Unacc_dat,ObjSubj,below,"David hat erzählt, dass ein Pullover einem Freund eingelaufen ist.","David hat erzählt, dass einem Freund ein Pullover eingelaufen ist.",SubjObj,ObjSubj,17:47:30,17:47:35,5808,75
436,f18,control,related,,,,EO_art,accept,above,"Ali hat berichtet, dass diese Enthüllung einen Journalisten schockiert hat.","Ali hat berichtet, dass diese Enthüllung einer Journalisten schockiert hat.",accept,*,17:47:35,17:47:53,17504,76
436,f38,filler,related,,,,BenO_dat,ObjSubj,above,"David hat gehört, dass eine Affäre einem Politiker geschadet hat.","David hat gehört, dass einem Politiker eine Affäre geschadet hat.",SubjObj,ObjSubj,17:47:53,17:48:02,9630,77
436,f20,control,unrelated,,,,article_count,accept,above,"Marek hat mitbekommen, dass sich eine Kollegin abfällig über eine Verwandte geäußert hat.","Marek hat mitbekommen, dass sich Kollegin abfällig über eine Verwandte geäußert hat.",accept,*,17:48:02,17:48:07,4887,78
436,f66,filler,unrelated,,,,Action_perf_aux,accept,below,"Nele hat gesagt, dass ihre Tochter das Loch gebohrt hat.","Nele hat gesagt, dass ihre Tochter das Loch gebohrt ist.",accept,*,17:48:07,17:48:11,3728,79
436,t09,test,,dat,EO,auffallen,test,ObjSubj,below,"Julia hat erzählt, dass eine Entwicklung einem Besucher aufgefallen ist.","Julia hat erzählt, dass einem Besucher eine Entwicklung aufgefallen ist.",SubjObj,ObjSubj,17:48:11,17:48:16,5247,80
436,f40,filler,related,,,,BenO_dat,SubjObj,above,"Ali hat gesagt, dass ein Grenzwall einem König gedient hat.","Ali hat gesagt, dass einem König ein Grenzwall gedient hat.",SubjObj,ObjSubj,17:48:16,17:48:22,5264,81
435,f27,calibration,related,,,,EO_perf_aux,accept,below,"Marek hat berichtet, dass der Film einen Kritiker gelangweilt hat.","Marek hat berichtet, dass der Film einen Kritiker gelangweilt ist.",accept,*,17:23:09,17:23:19,9959,0
435,f30,calibration,related,,,,def,accept,below,"Kira hat gesagt, dass den Stadtwerken ein hoher Betrag überwiesen wurde.","Kira hat gesagt, dass ein hoher Betrag den Stadtwerken überwiesen wurde.",accept,?,17:23:19,17:23:28,8579,1
435,f29,calibration,related,,,,refl_ES,accept,below,"Julia hat erzählt, dass sich ihr Bruder für sein Verhalten geschämt hat.","Julia hat erzählt, dass ihr Bruder für sein Verhalten sich geschämt hat.",accept,?,17:23:28,17:23:36,8101,2
435,f28,calibration,related,,,,EO_perf_aux,accept,above,"Leon hat erwähnt, dass seiner Mutter die Entlassung zugesetzt hat.","Leon hat erwähnt, dass seiner Mutter die Entlassung zugesetzt ist.",accept,*,17:23:36,17:23:47,10836,3
435,f32,calibration,unrelated,,,,v2,accept,below,"Jonas hat mitbekommen, dass gestern ein Lehrer verprügelt wurde.","Jonas hat mitbekommen, dass gestern wurde ein Lehrer verprügelt.",accept,*,17:23:47,17:23:53,5909,4
435,f31,calibration,unrelated,,,,def,accept,above,"Sarah hat gehört, dass dem Nachbarn ein Paket gegeben wurde.","Sarah hat gehört, dass ein Paket dem Nachbarn gegeben wurde.",accept,?,17:23:53,17:24:03,10211,5
435,t04,test,,acc,EO,verblüffen,test,SubjObj,above,"Marek hat berichtet, dass ein Resultat einen Forscher verblüfft hat.","Marek hat berichtet, dass einen Forscher ein Resultat verblüfft hat.",SubjObj,ObjSubj,17:24:03,17:24:12,8821,6
435,f48,filler,related,,,,refl_ES,accept,above,"David hat mitbekommen, dass sich der Betreuer wieder erschreckt hat.","David hat mitbekommen, dass der Betreuer wieder sich erschreckt hat.",accept,?,17:24:12,17:24:20,7956,7
435,t03,test,,acc,EO,ärgern,test,SubjObj,above,"Leon hat gesagt, dass ein Artikel einen Leser geärgert hat.","Leon hat gesagt, dass einen Leser ein Artikel geärgert hat.",SubjObj,ObjSubj,17:24:20,17:24:29,9356,8
435,f06,attention,unrelated,,,,article_count,accept,above,"Maurice hat gesagt, dass der Mond aufgegangen ist.","Maurice hat gesagt, dass Mond aufgegangen ist.",accept,*,17:24:29,17:24:36,6317,9
